,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,9529,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19066262.0,19066262.0,,1,,,2022-06-13T12:16:00.000Z,24261.691215402123,61884866968.68095,82.309,1.60535871,-11.80834473,-22.75702135,-16.26667474,-40.83478513,-37.24934303,462579761275.9553,47.2637,509495515523.44,2022-06-13T12:16:00.000Z,,,,,,2022-06-13 12:16:58.639006
1,1027,Ethereum,ETH,ethereum,5747,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121156378.999,121156378.999,,2,,,2022-06-13T12:15:00.000Z,1235.5940923489443,40295539353.475,64.0731,1.74759991,-15.98494489,-35.34493777,-37.59700772,-59.87256859,-51.27111582,149700106141.5541,15.4455,149700106141.55,2022-06-13T12:15:00.000Z,,,,,,2022-06-13 12:16:58.639006
2,825,Tether,USDT,tether,34626,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72293981300.94582,79710622658.21005,,3,,,2022-06-13T12:15:00.000Z,0.9981945024452256,100631773943.10588,69.1241,0.01648073,-0.08460322,-0.11480375,0.00048914,-0.20152181,-0.2096191,72163454694.48206,7.4456,79566705323.91,2022-06-13T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 12:16:58.639006
3,3408,USD Coin,USDC,usd-coin,4394,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54166228641.09018,54166228641.09018,,4,,,2022-06-13T12:15:00.000Z,1.0007252977700392,11620780382.806116,96.0773,0.03287457,0.03146261,0.0749977,0.03454892,0.09641052,0.08894699,54205515285.93499,5.5475,54205515285.93,2022-06-13T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 12:16:58.639006
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T12:15:00.000Z,225.35104695900185,2109675453.5988984,43.1437,1.19670026,-12.96587616,-26.83284549,-19.33422398,-46.15377689,-38.26869683,36794637177.168884,3.7963,37209234736.48,2022-06-13T12:15:00.000Z,,,,,,2022-06-13 12:16:58.639006
5,4687,Binance USD,BUSD,binance-usd,3835,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17723539877.599255,17723539877.599255,,6,,,2022-06-13T12:16:00.000Z,1.0022594693152973,10806662790.724869,97.2758,0.20149023,0.25388434,0.30299261,0.15222174,0.31527829,0.25010163,17763585672.111137,1.818,17763585672.11,2022-06-13T12:16:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 12:16:58.639006
6,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,2022-06-13T12:15:00.000Z,0.45923866458651263,2143747585.4811335,46.5786,2.32523693,-11.19110669,-26.77187121,-9.3129095,-52.021363,-41.96722632,15583827073.798607,1.6079,20665739906.39,2022-06-13T12:15:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 12:16:58.639006
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-13T12:16:00.000Z,0.3170041660647814,2218886568.188292,54.7568,2.32336949,-9.64109601,-21.83351333,-22.33229222,-56.27262535,-58.01620032,15324964479.94032,1.5658,31700416606.48,2022-06-13T12:16:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 12:16:58.639006
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342208878.8939654,511616946.142289,,9,,,2022-06-13T12:15:00.000Z,27.472338939193833,2156642512.4837976,60.3054,1.21036243,-16.33517397,-37.52871933,-42.79260286,-73.57017015,-65.74376976,9401278308.976553,0.9659,14055314151.46,2022-06-13T12:15:00.000Z,,,,,,2022-06-13 12:16:58.639006
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T12:16:00.000Z,0.05542665560171192,1278471712.9002202,91.1343,1.84754756,-16.30846588,-33.80875784,-36.13534875,-61.63791018,-50.36705665,7353496761.266127,0.7526,7353496761.27,2022-06-13T12:16:00.000Z,,,,,,2022-06-13 12:16:58.639006
10,4943,Dai,DAI,multi-collateral-dai,994,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6935452543.625372,6935452543.625372,,11,,,2022-06-13T12:15:00.000Z,1.001113064657707,972945678.5067123,190.4115,0.11273691,0.06153872,0.08186864,0.09905227,0.14987933,0.17606714,6943172150.736886,0.7106,6943172150.74,2022-06-13T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 12:16:58.639006
11,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6114818428.716129,2022-06-13T12:16:00.000Z,6.757677819930604,795251160.063149,41.3472,2.6264209,-12.28590695,-31.13378319,-33.52310356,-62.76917287,-60.86361742,6673742832.107753,0.6819,7455769397.21,2022-06-13T12:16:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 12:16:58.639006
12,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273051.35490986,273051.35490986,,13,,,2022-06-13T12:15:00.000Z,23936.177320184583,780802195.5251204,109.3314,0.32841091,-12.94575463,-23.76977533,-17.29365731,-41.56159488,-38.05302073,6535805648.639062,0.6743,6535805648.64,2022-06-13T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-13 12:16:58.639006
13,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92535711267.05705,92535736799.46022,,14,71659659264.0,4578599261.5814495,2022-06-13T12:15:00.000Z,0.06389367893466417,2191578637.323907,152.6108,1.93478445,-16.52086493,-23.40808055,-12.75310097,4.9834371,5.67660527,5912447025.688129,0.61,5912448657.05,2022-06-13T12:15:00.000Z,,,,,,2022-06-13 12:16:58.639006
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T12:15:00.000Z,5.423589499630685,7478428.05330302,12.0533,-0.01841359,-0.96285155,8.2203676,7.19317388,-5.76407857,-7.91460579,5173855602.597325,0.5295,5343534628.52,2022-06-13T12:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 12:16:58.639006
0,1,Bitcoin,BTC,bitcoin,9529,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19066262.0,19066262.0,,1,,,2022-06-13T12:17:00.000Z,24234.437129303617,61900940925.1689,82.3736,1.57372048,-11.91242545,-22.82635566,-16.38500907,-40.92937189,-37.33339056,462060127729.8306,47.2106,508923179715.38,2022-06-13T12:17:00.000Z,,,,,,2022-06-13 12:18:01.757190
1,1027,Ethereum,ETH,ethereum,5747,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121156378.999,121156378.999,,2,,,2022-06-13T12:17:00.000Z,1244.656054373049,40548291186.25907,65.1383,2.5715962,-15.39107493,-34.83778552,-37.11316839,-59.61432578,-50.92338188,150798020647.0211,15.4077,150798020647.02,2022-06-13T12:17:00.000Z,,,,,,2022-06-13 12:18:01.757190
2,825,Tether,USDT,tether,34626,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72293981300.94582,79710622658.21005,,3,,,2022-06-13T12:17:00.000Z,0.9983087378373691,101334104677.32411,70.316,0.04079951,-0.06766753,-0.10618878,0.0105929,-0.19221333,-0.19472415,72171713225.78558,7.3741,79575811098.15,2022-06-13T12:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 12:18:01.757190
3,3408,USD Coin,USDC,usd-coin,4394,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54166228641.09018,54166228641.09018,,4,,,2022-06-13T12:16:00.000Z,1.000872978989853,11701736398.985224,97.2153,0.05418525,0.04084307,0.09162039,0.09039628,0.11290089,0.10716885,54213514620.65342,5.5483,54213514620.65,2022-06-13T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 12:18:01.757190
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T12:16:00.000Z,227.01668248894222,2116657690.3134472,43.8399,1.90083791,-12.41938853,-26.26361488,-18.56947779,-45.78697206,-37.82058734,37066597107.333786,3.7873,37484259078.52,2022-06-13T12:16:00.000Z,,,,,,2022-06-13 12:18:01.757190
5,4687,Binance USD,BUSD,binance-usd,3835,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17723539877.599255,17723539877.599255,,6,,,2022-06-13T12:17:00.000Z,1.0022593054444304,10813709171.350393,97.4327,0.20486269,0.2525614,0.30071975,0.1449331,0.31401916,0.24434469,17763582767.739296,1.818,17763582767.74,2022-06-13T12:17:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 12:18:01.757190
6,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,2022-06-13T12:16:00.000Z,0.4628774602746914,2151583500.4104576,47.0859,3.07586462,-10.54251601,-26.15397756,-8.50759363,-51.67147431,-41.5194555,15707306142.819328,1.6049,20829485712.36,2022-06-13T12:16:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 12:18:01.757190
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-13T12:17:00.000Z,0.31689635805081573,2218885894.937168,54.751,2.30448513,-9.67655271,-21.84927741,-22.38271122,-56.29851396,-58.04496359,15319752706.21133,1.5653,31689635805.08,2022-06-13T12:17:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 12:18:01.757190
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342208878.8939654,511616946.142289,,9,,,2022-06-13T12:16:00.000Z,27.906303220344707,2169347471.6937776,61.1754,3.03348004,-15.02997569,-36.53727834,-41.82830399,-73.16669059,-65.20128482,9549784739.109219,0.9811,14277337631.71,2022-06-13T12:16:00.000Z,,,,,,2022-06-13 12:18:01.757190
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T12:17:00.000Z,0.05538642348692165,1278249015.058927,91.1039,1.87165386,-16.37718062,-33.83907643,-36.18587873,-61.66884277,-50.40941963,7348159135.847501,0.752,7348159135.85,2022-06-13T12:17:00.000Z,,,,,,2022-06-13 12:18:01.757190
10,4943,Dai,DAI,multi-collateral-dai,994,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6935452543.625372,6935452543.625372,,11,,,2022-06-13T12:17:00.000Z,1.0008144978362585,1008830258.2515376,200.0986,0.08766522,0.0130867,0.06485935,0.10910454,0.11410421,0.14515149,6941101454.715629,0.7104,6941101454.72,2022-06-13T12:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 12:18:01.757190
11,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6110048072.081863,2022-06-13T12:17:00.000Z,6.752405949049018,795956322.5105677,41.4617,2.61608427,-12.37601303,-31.1483577,-33.63566345,-62.82301393,-60.91160982,6668536441.473974,0.6814,7449952923.77,2022-06-13T12:17:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 12:18:01.757190
12,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273051.35490986,273051.35490986,,13,,,2022-06-13T12:16:00.000Z,24117.29893576816,776360256.1198852,106.9005,1.19217109,-12.25523956,-23.18857979,-16.62308384,-41.13157159,-37.59472271,6585261151.177621,0.6728,6585261151.18,2022-06-13T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-13 12:18:01.757190
13,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92535711267.05705,92535736799.46022,,14,71659659264.0,4624459077.080694,2022-06-13T12:16:00.000Z,0.06453364591148573,2199714830.4916725,153.346,2.86253273,-15.79649635,-22.59072604,-11.80816156,5.93690429,6.71503411,5971666825.075741,0.6102,5971668472.77,2022-06-13T12:16:00.000Z,,,,,,2022-06-13 12:18:01.757190
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T12:16:00.000Z,5.43090395573234,7475692.74695358,11.9059,0.05913861,-0.90220881,8.31760144,7.39651098,-5.64359993,-7.83025151,5180833258.204203,0.5302,5350741119.62,2022-06-13T12:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 12:18:01.757190
0,1,Bitcoin,BTC,bitcoin,9529,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19066262.0,19066262.0,,1,,,2022-06-13T12:18:00.000Z,24236.536897782433,61974490502.07178,82.5969,1.58357497,-11.89458268,-22.8154581,-16.39228899,-40.93618942,-37.33117404,462100162465.7871,47.2147,508967274853.43,2022-06-13T12:18:00.000Z,,,,,,2022-06-13 12:19:02.619493
1,1027,Ethereum,ETH,ethereum,5747,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121156378.999,121156378.999,,2,,,2022-06-13T12:17:00.000Z,1244.656054373049,40548291186.25907,65.1383,2.5715962,-15.39107493,-34.83778552,-37.11316839,-59.61432578,-50.92338188,150798020647.0211,15.4077,150798020647.02,2022-06-13T12:17:00.000Z,,,,,,2022-06-13 12:19:02.619493
